FrameNumber,ROI
1,"[299, 22, 710, 535]"
2,"[301, 22, 708, 535]"
3,"[301, 22, 708, 535]"
4,"[301, 23, 708, 535]"
5,"[301, 23, 708, 535]"
6,"[301, 23, 708, 535]"
7,"[301, 23, 709, 535]"
8,"[301, 22, 709, 535]"
9,"[301, 22, 707, 536]"
10,"[301, 23, 708, 536]"
11,"[301, 23, 708, 536]"
12,"[300, 22, 709, 535]"
13,"[300, 22, 709, 535]"
14,"[300, 22, 709, 535]"
15,"[300, 22, 709, 536]"
16,"[300, 23, 708, 536]"
17,"[301, 23, 708, 536]"
18,"[301, 23, 708, 536]"
19,"[302, 23, 707, 536]"
20,"[302, 23, 707, 536]"
21,"[301, 23, 707, 536]"
22,"[301, 23, 707, 536]"
23,"[301, 23, 707, 535]"
24,"[301, 23, 708, 535]"
25,"[301, 23, 708, 536]"
26,"[302, 23, 707, 536]"
27,"[301, 24, 707, 536]"
28,"[299, 25, 707, 536]"
29,"[299, 25, 707, 536]"
30,"[302, 25, 705, 536]"
31,"[302, 26, 704, 537]"
32,"[301, 27, 704, 537]"
33,"[301, 29, 704, 537]"
34,"[302, 30, 704, 537]"
35,"[302, 30, 703, 537]"
36,"[303, 30, 702, 537]"
37,"[304, 30, 702, 537]"
38,"[304, 30, 701, 538]"
39,"[303, 30, 702, 538]"
40,"[301, 29, 703, 538]"
41,"[300, 28, 703, 539]"
42,"[300, 28, 703, 539]"
43,"[302, 27, 704, 538]"
44,"[304, 26, 704, 538]"
45,"[304, 25, 705, 537]"
46,"[305, 24, 708, 537]"
47,"[303, 23, 708, 536]"
48,"[303, 23, 708, 536]"
49,"[303, 23, 706, 536]"
50,"[301, 23, 710, 536]"
51,"[301, 24, 710, 536]"
52,"[301, 23, 710, 536]"
53,"[301, 23, 710, 536]"
54,"[303, 23, 709, 536]"
55,"[303, 22, 709, 536]"
56,"[303, 22, 708, 536]"
57,"[303, 22, 708, 535]"
58,"[302, 22, 709, 535]"
59,"[302, 22, 709, 535]"
60,"[302, 22, 709, 535]"
61,"[303, 22, 710, 535]"
62,"[303, 22, 710, 535]"
63,"[303, 22, 710, 536]"
64,"[303, 22, 710, 536]"
65,"[303, 22, 710, 535]"
66,"[303, 22, 711, 535]"
67,"[303, 22, 711, 535]"
68,"[303, 22, 710, 535]"
69,"[304, 23, 710, 536]"
70,"[304, 23, 710, 536]"
71,"[303, 23, 709, 535]"
72,"[303, 23, 709, 535]"
73,"[304, 23, 709, 535]"
74,"[304, 23, 709, 535]"
75,"[303, 23, 707, 535]"
76,"[302, 22, 709, 535]"
77,"[302, 22, 709, 535]"
78,"[303, 22, 708, 535]"
79,"[303, 22, 709, 535]"
80,"[303, 22, 710, 535]"
81,"[303, 22, 710, 535]"
82,"[303, 22, 710, 535]"
83,"[303, 22, 710, 535]"
84,"[303, 22, 709, 535]"
85,"[304, 22, 709, 535]"
86,"[304, 22, 710, 535]"
87,"[304, 22, 710, 535]"
88,"[304, 22, 709, 535]"
89,"[304, 22, 710, 535]"
90,"[303, 22, 710, 535]"
91,"[301, 22, 712, 535]"
92,"[301, 22, 712, 535]"
93,"[302, 22, 711, 536]"
94,"[303, 22, 709, 536]"
95,"[304, 22, 708, 536]"
96,"[304, 23, 708, 536]"
97,"[304, 22, 708, 536]"
98,"[304, 22, 708, 536]"
99,"[303, 22, 707, 536]"
100,"[303, 22, 708, 535]"
101,"[303, 22, 708, 536]"
102,"[303, 23, 708, 536]"
103,"[303, 23, 708, 536]"
104,"[305, 23, 707, 536]"
105,"[304, 23, 708, 536]"
106,"[303, 23, 709, 536]"
107,"[303, 23, 709, 535]"
108,"[303, 23, 709, 536]"
109,"[304, 24, 709, 536]"
110,"[304, 24, 709, 535]"
111,"[303, 24, 709, 535]"
112,"[302, 24, 710, 535]"
113,"[302, 24, 710, 535]"
114,"[302, 24, 710, 535]"
115,"[302, 24, 709, 535]"
116,"[302, 24, 709, 535]"
117,"[302, 24, 709, 535]"
118,"[302, 24, 710, 535]"
119,"[302, 24, 710, 535]"
120,"[302, 24, 710, 535]"
121,"[302, 24, 709, 535]"
122,"[303, 24, 708, 535]"
123,"[303, 24, 708, 535]"
124,"[303, 24, 708, 535]"
125,"[303, 24, 708, 535]"
126,"[303, 24, 708, 535]"
127,"[304, 24, 707, 535]"
128,"[304, 24, 707, 535]"
129,"[304, 23, 706, 535]"
130,"[305, 23, 706, 535]"
131,"[305, 23, 706, 535]"
132,"[305, 23, 706, 535]"
133,"[305, 23, 706, 536]"
134,"[305, 23, 705, 536]"
135,"[304, 23, 706, 535]"
136,"[304, 23, 706, 535]"
137,"[304, 24, 705, 535]"
138,"[304, 23, 705, 536]"
139,"[304, 23, 704, 536]"
140,"[304, 23, 704, 536]"
141,"[304, 23, 704, 536]"
142,"[304, 23, 705, 535]"
143,"[304, 23, 705, 535]"
144,"[304, 23, 704, 535]"
145,"[305, 23, 704, 536]"
146,"[305, 23, 705, 536]"
147,"[305, 23, 705, 536]"
148,"[305, 23, 705, 535]"
149,"[305, 23, 705, 536]"
150,"[305, 23, 705, 536]"
151,"[305, 24, 705, 535]"
152,"[305, 24, 705, 536]"
153,"[306, 24, 706, 536]"
154,"[306, 24, 706, 535]"
155,"[306, 24, 706, 535]"
156,"[306, 25, 707, 535]"
157,"[305, 25, 707, 535]"
158,"[305, 25, 708, 535]"
159,"[305, 24, 708, 535]"
160,"[305, 24, 708, 535]"
161,"[305, 23, 708, 535]"
162,"[305, 23, 709, 535]"
163,"[306, 23, 709, 536]"
164,"[307, 23, 708, 536]"
165,"[304, 23, 709, 536]"
166,"[304, 23, 710, 535]"
167,"[305, 23, 710, 535]"
168,"[305, 23, 710, 535]"
169,"[304, 24, 710, 535]"
170,"[304, 24, 709, 535]"
171,"[304, 25, 709, 535]"
172,"[304, 24, 709, 535]"
173,"[304, 24, 710, 535]"
174,"[305, 24, 710, 535]"
175,"[306, 24, 709, 535]"
176,"[306, 24, 709, 535]"
177,"[306, 24, 709, 535]"
178,"[305, 24, 708, 535]"
179,"[305, 25, 708, 535]"
180,"[304, 24, 707, 535]"
181,"[303, 24, 707, 535]"
182,"[303, 25, 706, 535]"
183,"[303, 24, 706, 535]"
184,"[304, 24, 705, 535]"
185,"[304, 25, 705, 535]"
186,"[304, 25, 706, 535]"
187,"[304, 24, 707, 535]"
188,"[304, 24, 708, 535]"
189,"[305, 24, 709, 534]"
190,"[304, 24, 709, 534]"
191,"[304, 24, 709, 534]"
192,"[304, 24, 709, 534]"
193,"[304, 23, 708, 534]"
194,"[303, 23, 707, 534]"
195,"[303, 24, 706, 534]"
196,"[304, 24, 705, 535]"
197,"[304, 24, 705, 535]"
198,"[304, 24, 706, 534]"
199,"[304, 24, 708, 535]"
200,"[305, 23, 708, 535]"
201,"[305, 23, 708, 535]"
202,"[305, 24, 708, 534]"
203,"[305, 24, 708, 535]"
204,"[305, 24, 707, 535]"
205,"[305, 24, 706, 535]"
206,"[305, 24, 706, 535]"
207,"[305, 24, 705, 535]"
208,"[305, 24, 706, 535]"
209,"[305, 24, 706, 535]"
210,"[304, 24, 709, 535]"
211,"[304, 23, 709, 534]"
212,"[305, 23, 709, 534]"
213,"[304, 24, 709, 534]"
214,"[304, 24, 709, 534]"
215,"[304, 24, 708, 534]"
216,"[305, 25, 708, 534]"
217,"[305, 25, 708, 534]"
218,"[304, 25, 709, 534]"
219,"[304, 25, 709, 534]"
220,"[305, 24, 709, 534]"
221,"[305, 24, 710, 534]"
222,"[305, 24, 710, 534]"
223,"[305, 24, 709, 534]"
224,"[305, 24, 708, 534]"
225,"[305, 24, 707, 534]"
226,"[304, 24, 707, 534]"
227,"[304, 24, 707, 534]"
228,"[304, 24, 706, 535]"
229,"[304, 24, 706, 535]"
230,"[305, 23, 707, 535]"
231,"[305, 23, 707, 535]"
232,"[305, 23, 707, 535]"
233,"[304, 23, 707, 535]"
234,"[303, 23, 707, 534]"
235,"[303, 24, 706, 535]"
236,"[303, 24, 706, 535]"
237,"[303, 25, 706, 535]"
238,"[304, 25, 706, 535]"
239,"[304, 25, 706, 535]"
240,"[304, 24, 706, 535]"
241,"[304, 24, 707, 535]"
242,"[304, 25, 707, 535]"
243,"[304, 24, 707, 535]"
244,"[304, 24, 706, 535]"
245,"[304, 24, 706, 535]"
246,"[304, 25, 706, 535]"
247,"[305, 25, 704, 535]"
248,"[305, 25, 704, 535]"
249,"[304, 25, 705, 535]"
250,"[304, 25, 705, 535]"
251,"[305, 25, 704, 535]"
252,"[305, 25, 704, 536]"
253,"[305, 25, 705, 536]"
254,"[305, 25, 705, 536]"
255,"[303, 25, 708, 536]"
256,"[303, 25, 708, 535]"
257,"[303, 25, 706, 535]"
258,"[303, 25, 706, 535]"
259,"[303, 25, 705, 536]"
260,"[304, 24, 704, 536]"
261,"[304, 24, 705, 537]"
262,"[304, 24, 707, 537]"
263,"[303, 24, 707, 536]"
264,"[303, 23, 707, 537]"
265,"[302, 22, 709, 537]"
266,"[301, 22, 710, 537]"
267,"[298, 21, 715, 538]"
268,"[298, 21, 719, 538]"
269,"[298, 20, 722, 538]"
270,"[295, 20, 725, 539]"
271,"[295, 21, 730, 539]"
272,"[297, 21, 735, 537]"
273,"[297, 21, 749, 537]"
274,"[300, 22, 749, 536]"
275,"[301, 23, 748, 536]"
276,"[301, 23, 750, 537]"
277,"[301, 23, 750, 537]"
278,"[301, 24, 747, 538]"
279,"[298, 23, 743, 539]"
280,"[298, 23, 738, 539]"
281,"[299, 22, 737, 539]"
282,"[299, 22, 734, 539]"
283,"[299, 23, 732, 539]"
284,"[297, 23, 731, 541]"
285,"[296, 23, 726, 542]"
286,"[296, 23, 729, 542]"
287,"[297, 24, 729, 541]"
288,"[299, 23, 729, 541]"
289,"[303, 23, 729, 541]"
290,"[302, 23, 725, 541]"
291,"[297, 22, 724, 541]"
292,"[296, 21, 720, 540]"
293,"[291, 21, 715, 541]"
294,"[285, 21, 713, 542]"
295,"[283, 21, 715, 543]"
296,"[283, 21, 715, 544]"
297,"[282, 21, 717, 544]"
298,"[280, 21, 719, 545]"
299,"[280, 22, 723, 545]"
300,"[281, 22, 725, 544]"
301,"[281, 22, 725, 544]"
302,"[279, 23, 725, 544]"
303,"[279, 23, 725, 544]"
304,"[279, 22, 722, 543]"
305,"[281, 22, 718, 543]"
306,"[280, 20, 718, 544]"
307,"[280, 20, 717, 544]"
308,"[280, 20, 718, 544]"
309,"[280, 20, 718, 544]"
310,"[281, 21, 718, 544]"
311,"[284, 21, 718, 544]"
312,"[284, 21, 717, 544]"
313,"[284, 22, 718, 544]"
314,"[283, 22, 718, 544]"
315,"[283, 22, 718, 544]"
316,"[285, 23, 717, 543]"
317,"[284, 23, 715, 543]"
318,"[284, 23, 714, 543]"
319,"[287, 23, 712, 543]"
320,"[287, 22, 712, 544]"
321,"[287, 22, 712, 544]"
322,"[288, 22, 713, 544]"
