FrameNumber,ROI
1,"[310, 9, 679, 492]"
2,"[311, 8, 679, 492]"
3,"[310, 8, 678, 492]"
4,"[310, 8, 678, 492]"
5,"[309, 8, 678, 492]"
6,"[309, 8, 678, 492]"
7,"[309, 8, 677, 492]"
8,"[309, 9, 677, 492]"
9,"[309, 9, 676, 492]"
10,"[310, 9, 676, 492]"
11,"[310, 9, 675, 492]"
12,"[310, 9, 675, 491]"
13,"[309, 9, 675, 491]"
14,"[309, 9, 675, 491]"
15,"[309, 9, 675, 490]"
16,"[310, 9, 675, 490]"
17,"[310, 9, 675, 490]"
18,"[310, 9, 675, 490]"
19,"[310, 9, 675, 490]"
20,"[310, 9, 675, 489]"
21,"[310, 9, 675, 489]"
22,"[310, 9, 675, 489]"
23,"[309, 9, 675, 489]"
24,"[309, 9, 675, 488]"
25,"[310, 9, 675, 489]"
26,"[310, 9, 675, 489]"
27,"[309, 9, 674, 488]"
28,"[308, 9, 675, 487]"
29,"[308, 9, 675, 488]"
30,"[308, 10, 675, 488]"
31,"[308, 10, 676, 488]"
32,"[308, 10, 676, 488]"
33,"[308, 10, 677, 488]"
34,"[308, 10, 677, 487]"
35,"[308, 10, 677, 489]"
36,"[308, 11, 677, 489]"
37,"[309, 10, 678, 490]"
38,"[309, 10, 678, 490]"
39,"[309, 10, 678, 489]"
40,"[309, 10, 677, 490]"
41,"[307, 10, 677, 490]"
42,"[307, 10, 677, 490]"
43,"[308, 10, 677, 490]"
44,"[307, 10, 676, 490]"
45,"[307, 9, 677, 490]"
46,"[307, 9, 677, 489]"
47,"[307, 10, 677, 489]"
48,"[307, 10, 677, 489]"
49,"[307, 10, 677, 488]"
50,"[307, 10, 677, 488]"
51,"[306, 10, 677, 488]"
52,"[306, 10, 677, 486]"
53,"[307, 9, 677, 486]"
54,"[308, 9, 677, 486]"
55,"[308, 10, 678, 487]"
56,"[308, 10, 678, 487]"
57,"[308, 10, 678, 487]"
58,"[308, 10, 677, 487]"
59,"[308, 10, 677, 488]"
60,"[308, 10, 677, 488]"
61,"[308, 10, 677, 487]"
62,"[310, 10, 677, 487]"
63,"[310, 9, 676, 488]"
64,"[310, 9, 676, 488]"
65,"[309, 9, 676, 488]"
66,"[309, 9, 676, 489]"
67,"[309, 10, 676, 490]"
68,"[308, 10, 677, 490]"
69,"[307, 9, 677, 491]"
70,"[307, 9, 677, 491]"
71,"[306, 10, 677, 491]"
72,"[305, 10, 677, 490]"
73,"[305, 10, 677, 487]"
74,"[305, 11, 676, 487]"
75,"[305, 12, 676, 487]"
76,"[305, 12, 676, 484]"
77,"[305, 13, 676, 484]"
78,"[308, 14, 675, 484]"
79,"[308, 15, 675, 483]"
80,"[307, 15, 674, 483]"
81,"[307, 16, 674, 483]"
82,"[307, 16, 674, 483]"
83,"[307, 17, 674, 483]"
84,"[307, 16, 674, 483]"
85,"[308, 15, 674, 483]"
86,"[308, 15, 674, 483]"
87,"[307, 15, 674, 483]"
88,"[305, 14, 675, 485]"
89,"[305, 13, 675, 486]"
90,"[305, 12, 675, 486]"
91,"[307, 11, 675, 483]"
92,"[307, 11, 676, 485]"
93,"[307, 10, 676, 486]"
94,"[309, 9, 676, 486]"
95,"[309, 9, 675, 488]"
96,"[308, 8, 675, 488]"
97,"[308, 8, 675, 489]"
98,"[308, 8, 675, 489]"
99,"[307, 9, 676, 489]"
100,"[307, 9, 676, 489]"
101,"[307, 9, 676, 491]"
102,"[307, 9, 676, 491]"
103,"[307, 10, 676, 491]"
104,"[308, 10, 676, 491]"
105,"[307, 9, 676, 490]"
106,"[307, 9, 677, 490]"
107,"[308, 9, 677, 490]"
108,"[309, 9, 676, 490]"
109,"[309, 9, 676, 490]"
110,"[308, 9, 676, 490]"
111,"[307, 9, 676, 489]"
112,"[307, 9, 675, 490]"
113,"[307, 9, 675, 490]"
114,"[307, 9, 674, 490]"
115,"[307, 9, 674, 489]"
116,"[307, 9, 675, 489]"
117,"[308, 9, 675, 489]"
118,"[307, 9, 674, 490]"
119,"[307, 10, 674, 490]"
120,"[307, 9, 675, 490]"
121,"[309, 9, 676, 490]"
122,"[309, 10, 676, 490]"
123,"[309, 10, 675, 490]"
124,"[309, 10, 676, 490]"
125,"[309, 9, 676, 491]"
126,"[308, 9, 675, 491]"
127,"[308, 9, 675, 490]"
128,"[309, 10, 675, 490]"
129,"[309, 10, 675, 490]"
130,"[309, 10, 674, 489]"
131,"[308, 10, 675, 489]"
132,"[308, 10, 675, 489]"
133,"[307, 10, 675, 488]"
134,"[307, 10, 675, 489]"
135,"[307, 10, 675, 489]"
136,"[307, 10, 675, 488]"
137,"[306, 10, 675, 488]"
138,"[306, 11, 675, 487]"
139,"[306, 11, 675, 487]"
140,"[306, 11, 675, 488]"
141,"[306, 11, 675, 488]"
142,"[306, 11, 675, 488]"
143,"[307, 11, 676, 489]"
144,"[307, 11, 676, 489]"
145,"[306, 11, 675, 489]"
146,"[306, 11, 675, 489]"
147,"[306, 11, 675, 488]"
148,"[307, 11, 675, 488]"
149,"[307, 11, 675, 488]"
150,"[307, 11, 676, 489]"
151,"[307, 11, 676, 489]"
152,"[308, 11, 676, 489]"
153,"[308, 11, 675, 489]"
154,"[307, 12, 675, 489]"
155,"[307, 12, 675, 490]"
156,"[307, 12, 675, 490]"
157,"[307, 12, 675, 489]"
158,"[307, 12, 676, 490]"
159,"[306, 12, 676, 490]"
160,"[306, 12, 676, 490]"
161,"[306, 11, 677, 490]"
162,"[305, 11, 677, 490]"
163,"[305, 11, 677, 490]"
164,"[305, 10, 677, 490]"
165,"[306, 10, 677, 490]"
166,"[307, 10, 677, 490]"
167,"[307, 10, 677, 490]"
168,"[307, 10, 677, 489]"
169,"[307, 10, 677, 489]"
170,"[307, 10, 677, 489]"
171,"[307, 10, 677, 489]"
172,"[307, 11, 677, 488]"
173,"[307, 11, 676, 489]"
174,"[306, 11, 676, 489]"
175,"[306, 11, 676, 489]"
176,"[307, 11, 676, 489]"
177,"[307, 11, 676, 489]"
178,"[306, 12, 676, 489]"
179,"[306, 12, 676, 489]"
180,"[306, 11, 676, 489]"
181,"[307, 11, 676, 489]"
182,"[307, 11, 676, 489]"
183,"[308, 11, 676, 488]"
184,"[308, 11, 676, 489]"
185,"[309, 11, 676, 489]"
186,"[308, 11, 676, 489]"
187,"[308, 11, 675, 488]"
188,"[307, 11, 675, 488]"
189,"[307, 11, 675, 488]"
190,"[308, 11, 676, 487]"
191,"[307, 11, 676, 487]"
192,"[307, 11, 675, 487]"
193,"[307, 11, 675, 487]"
194,"[306, 11, 674, 488]"
195,"[306, 11, 674, 488]"
196,"[306, 11, 674, 486]"
197,"[306, 11, 674, 486]"
198,"[306, 11, 674, 487]"
199,"[306, 11, 674, 487]"
200,"[306, 11, 674, 486]"
201,"[306, 11, 674, 486]"
202,"[306, 12, 675, 486]"
203,"[305, 12, 675, 486]"
204,"[305, 12, 675, 486]"
205,"[305, 12, 675, 487]"
206,"[306, 12, 675, 487]"
207,"[306, 12, 675, 487]"
208,"[306, 12, 675, 487]"
209,"[306, 12, 675, 488]"
210,"[307, 11, 675, 488]"
211,"[309, 11, 675, 488]"
212,"[308, 12, 675, 488]"
213,"[308, 12, 674, 488]"
214,"[307, 12, 674, 488]"
215,"[307, 12, 674, 489]"
216,"[308, 12, 674, 489]"
217,"[308, 12, 674, 488]"
218,"[307, 12, 674, 488]"
219,"[307, 12, 674, 489]"
220,"[308, 13, 674, 489]"
221,"[308, 13, 675, 490]"
222,"[308, 13, 675, 490]"
223,"[308, 13, 675, 488]"
224,"[308, 13, 675, 489]"
225,"[308, 12, 676, 489]"
226,"[308, 12, 676, 486]"
227,"[309, 12, 676, 486]"
228,"[308, 13, 676, 487]"
229,"[307, 12, 676, 487]"
230,"[307, 12, 676, 486]"
231,"[307, 12, 676, 486]"
232,"[308, 12, 676, 486]"
233,"[308, 12, 676, 486]"
234,"[308, 12, 675, 486]"
235,"[309, 12, 675, 486]"
236,"[308, 12, 675, 486]"
237,"[308, 12, 675, 487]"
238,"[307, 12, 675, 488]"
